mat_cod,cod_mat,mat_dsc,mat_ppu,grs_wgt,net_wgt,wgt_uom,mat_vol,vol_uom,mat_len,mat_wid,mat_hgt,mat_uom
5ACEFFF2D6111EDBAF912A3A04844CBF,F00R0P1114390,Eccentric Shaft,141.3,0.25,0.247,KG,0.68,L,64,64,166,MM
5ACEFFF2D6111EDBAF912A3AFF2E4D36,F00R0P1128390,Eccentric Shaft,132.92,0.295,0.295,KG,0.676,L,65,65,160,MM
5ACEFFF2D6111EDBAF912A434F728CCD,F00R0P1187390,Piston,16.28,0.004,0.001,KG,0.018,L,70,54,5,MM
5ACEFFF2D6111EDBAF912A471829CD47,F00R0P1249390,Valve Assembly,35.78,0.014,0.012,KG,0.041,L,70,54,11,MM
5ACEFFF2D6111EDBAF912A4AF4F3CD69,F00R0P1255810,O-Ring,16.83,0.003,0.001,KG,0.037,L,70,54,10,MM
5ACEFFF2D6111EEC94D543D275C51ED8,F00R0P1319390,Tappet,25.06,0.022,0.021,KG,0.019,L,105,84,11,MM
5ACEFFF2D6111EDBAF912A4DCC480D36,F00R0P1466390,Gasket,5.89,0.006,0.004,KG,0.041,L,70,54,11,MM
5ACEFFF2D6111EDBAF912A5212EE0D49,F00R0P1718811,Socket head cap screw,5.35,0.003,0.003,KG,0.004,L,88,54,8,MM
5ACEFFF2D6111EDBAF912A628DAF4D68,F00R0P1817390,Spring retaining ring,0.79,0.001,0.001,KG,0.001,L,10,10,10,MM
5ACEFFF2D6111EDBAF912A6601384CBB,F00RC00139000,Set screw,0.16,0.002,0.001,KG,0.019,L,70,54,5,MM
5ACEFFF2D6111EDBAF912A671052CCC4,F00RC00243741,INLET CONNECTOR,28.91,0.235,0.235,KG,0.259,L,63.75,63.75,63.75,MM
5ACEFFF2D6111EDBAF912A6C87CF8D6A,F00RC00572000,O-Ring,26.61,0.002,0.002,KG,0.009,L,30,30,10,MM
5ACEFFF2D6111EEC97CD98D237AF8747,F00RC005870LY,Armature Pin,4.05,0.001,0.001,KG,0.009,L,29,9,9,MM
5ACEFFF2D6111EDBAF912A6D9E718CBF,F00RC00647741,Inlet Connector,21.61,0.121,0.113,KG,0.283,L,199,49,29,MM
5ACEFFF2D6111EDBAF912A6FAEFBCCEF,F00RJ00001741,NOZZLE RETAINING NUT,8.98,0.028,0.028,KG,0.016,L,40,20,20,MM
5ACEFFF2D6111EDBAF91611895320D01,F00RJ00168741,Compression Spring,0.57,0.009,0.001,KG,0.058,L,69,29,29,MM
5ACEFFF2D6111EDBAF912A80E38F0CCB,F00RJ00220741,O-Ring,0.54,0.01,0.001,KG,0.015,L,59,29,9,MM
5ACEFFF2D6111EEC97CD990DC7118785,F00RJ00220742,O-Ring,0.49,0.003,0.001,KG,0.003,L,59,29,9,MM
5ACEFFF2D6111EDBAF912A81BFE68D56,F00RJ00222741,O-RING,0.42,0.001,0.001,KG,0.006,L,25,25,10,MM
5ACEFFF2D6111EDBAF912A81B4CFCCBE,F00RJ00233741,Clamping Nut,5.74,0.018,0.016,KG,0.09,L,59,39,39,MM
5ACEFFF2D6111EDBAF912A83412A0D1F,F00RJ00236000,Valve Spring,4.43,0.002,0.001,KG,0.015,L,70,54,4,MM
5ACEFFF2D6111EDBAF912A838D240D49,F00RJ00308741,Valve Spring,0.56,0.001,0.001,KG,0.015,L,89,29,29,MM
5ACEFFF2D6111EDBAF912A84E9AD0D68,F00RJ00339741,Valve Set,24.37,0.035,0.027,KG,0.285,L,49,39,149,MM
5ACEFFF2D6111EEC8A80268D11FF01F3,F00RJ00342741,SNAP RING,0.42,0.005,0.005,KG,0.021,L,59,19,19,MM
5ACEFFF2D6111EDBAF912A86F19A4CC8,F00RJ00343741,RING,6.41,0.024,0.024,KG,0.01,L,15,12,1,MM
5ACEFFF2D6111EDBAF912A86902D0D34,F00RJ00346000,GUIDE PIECE,5.59,0.03,0.03,KG,0.24,L,100,80,30,MM
5ACEFFF2D6111EDBAF912A90949D4CBB,F00RJ00414825,Inlet Connector,80.49,0.114,0.1,KG,0.098,L,135,27,27,MM
5ACEFFF2D6111EDBAF912A902F764CBE,F00RJ00449741,INLET CONNECTOR,12.01,0.039,0.039,KG,0.078,L,42.78,42.78,42.78,MM
5ACEFFF2D6111EDBAF912A911BED4D39,F00RJ00450741,FITTING,2.67,0.005,0.005,KG,0.078,L,42.78,42.78,42.78,MM
5ACEFFF2D6111EEC94D543D6E8A09EE6,F00RJ00531000,SOCKET HEAD SCREW,5.15,0.031,0.031,KG,0.027,L,30,30,30,MM
5ACEFFF2D6111EDBAF912A935C720D69,F00RJ00534000,O-Ring,6.32,0.004,0.002,KG,0.026,L,70,54,7,MM
5ACEFFF2D6111EDBAF912A93DBF70D2B,F00RJ00569741,FLANGE,24.41,0.089,0.089,KG,0.056,L,70,40,20,MM
5ACEFFF2D6111EDBAF912A94AFDFCCC5,F00RJ00657000,Valve Spring,2.25,0.002,0.001,KG,0.045,L,70,54,12,MM
5ACEFFF2D6111EDBAF912AA73EE3CD1F,F00RJ00841741,Nozzle retaining nut,7.01,0.034,0.025,KG,0.074,L,89,29,29,MM
5ACEFFF2D6111EDBAF912AA778970CDA,F00RJ00849000,Plug-In Socket,8.32,0.003,0.001,KG,0.049,L,70,54,13,MM
5ACEFFF2D6111EDBAF912AB367308D69,F00RJ01006000,Compression Spring,1.03,0.002,0.001,KG,0.079,L,70,54,21,MM
5ACEFFF2D6111EDBAF912AB74630CD02,F00RJ01024741,SETTING RING,0.35,0.001,0.001,KG,0.006,L,1,9,1,MM
5ACEFFF2D6111EDBAF912AB74EB9CCC5,F00RJ01026741,O-RING,1.06,0.001,0.001,KG,0.003,L,40,40,2,MM
5ACEFFF2D6111EDBAF912ABABA114D0D,F00RJ01029498,Inlet Connector,61.72,0.201,0.201,KG,0.06,L,39.15,39.15,39.15,MM
5ACEFFF2D6111EDBAF912ABCEAA10D6A,F00RJ01029825,Inlet Connector,61.72,0.204,0.188,KG,0.149,L,205,27,27,MM
5ACEFFF2D6111EEC94D543DF53B99F65,F00RJ01031000,Retaining Screw,6.15,0.043,0.041,KG,0.026,L,70,54,7,MM
5ACEFFF2D6111EDBAF912ABFB4D7CCC8,F00RJ01052741,Valve Set,24.11,0.035,0.033,KG,0.108,L,29,29,129,MM
5ACEFFF2D6111EDBAF912AC0D8604CCB,F00RJ01101000,Nozzle retaining nut,30.56,0.023,0.022,KG,0.091,L,70,54,24,MM
5ACEFFF2D6111EDBAF912AC2E23B4CBF,F00RJ01222751,Valve Set,208.49,0.027,0.026,KG,0.108,L,129,29,29,MM
5ACEFFF2D6111EDBAF912AC6179D0D56,F00RJ01247825,Inlet Connector,39.73,0.062,0.048,KG,0.098,L,135,27,27,MM
5ACEFFF2D6111EDBAF912AC6326A4D02,F00RJ01278001,Valve Set,223.01,0.025,0.023,KG,0.032,L,19,19,89,MM
5ACEFFF2D6111EDBAF912AC81A9E4D34,F00RJ01280825,Inlet Connector,104.49,0.111,0.097,KG,0.098,L,135,27,27,MM
5ACEFFF2D6111EDC969F0C8B0A38D59D,F00RJ012990LY,Seal Ring,1.29,0.001,0.001,KG,0.001,L,99,89,29,MM
5ACEFFF2D6111EDBAF912ACE29CF4CC8,F00RJ01451001,Valve Set,225.92,0.027,0.025,KG,0.108,L,129,29,29,MM
5ACEFFF2D6111EDBAF912ACF24370CFA,F00RJ01452000,O-Ring,3.95,0.003,0.001,KG,0.041,L,70,54,11,MM
5ACEFFF2D6111EDBAF912AD0925B8D69,F00RJ01453741,SEAL RING,0.84,0.002,0.002,KG,0.001,L,15,15,5,MM
5ACEFFF2D6111EDBAF912AD1B72A4CBF,F00RJ01456741,O-Ring,0.69,0.009,0.001,KG,0.017,L,49,39,9,MM
5ACEFFF2D6111EDBAF912AD1D4FACD2B,F00RJ01457C4N,Inlet Connector,62.21,0.13,0.13,KG,0.35,L,140,50,50,MM
5ACEFFF2D6111EDBAF912AD58A980CC4,F00RJ01479001,Valve Set,155.76,0.027,0.025,KG,0.108,L,129,29,29,MM
5ACEFFF2D6111EDBAF912AD562304CCB,F00RJ01482000,O-Ring,4.31,0.003,0.001,KG,0.052,L,70,54,14,MM
5ACEFFF2D6111EDBAF912AD792FC0D0D,F00RJ01522001,Valve Set,246.64,0.028,0.026,KG,0.043,L,19,19,119,MM
5ACEFFF2D6111EDBAF912ADB9B70CD6A,F00RJ01533001,Valve Set,175.75,0.027,0.025,KG,0.108,L,129,29,29,MM
5ACEFFF2D6111EEC94D543EC91BD5EE6,F00RJ01535825,Inlet Connector,75.82,0.11,0.11,KG,0.122,L,135,30,30,MM
5ACEFFF2D6111EDBAF912ADEBBB44CC6,F00RJ01571000,O-Ring,2.25,0.003,0.001,KG,0.026,L,70,54,7,MM
5ACEFFF2D6111EDBAF912AE072C94D67,F00RJ01605001,O-Ring,9.11,0.001,0.001,KG,0.007,L,88,54,14,MM
5ACEFFF2D6111EDBAF912AE0BD708D47,F00RJ01620002,Inlet Connector,100.12,0.12,0.104,KG,0.098,L,135,27,27,MM
5ACEFFF2D6111EDBAF912AE3400D4CC5,F00RJ01683741,Valve Set,27.56,0.056,0.034,KG,0.108,L,29,29,129,MM
5ACEFFF2D6111EDBAF912AE485304D0D,F00RJ01714001,Valve Set,212.2,0.022,0.02,KG,0.108,L,129,29,29,MM
5ACEFFF2D6111EED90FDB615C2B094AE,F00RJ01714741,Valve Set,26.56,0.022,0.02,KG,0.108,L,29,29,129,MM
5ACEFFF2D6111EDBAF912AE778AD4CC4,F00RJ01819001,Valve Set,206.36,0.027,0.025,KG,0.167,L,59,149,19,MM
5ACEFFF2D6111EEC89FF6081565881AC,F00RJ01878741,O-Ring,1.16,0.003,0.001,KG,0.004,L,49,49,9,MM
5ACEFFF2D6111EDBAF912AED0298CD02,F00RJ01941741,Valve Set,27.43,0.035,0.027,KG,0.108,L,29,29,129,MM
5ACEFFF2D6111EDBAF912AECBAAD8CFA,F00RJ01941826,Valve Set,26.02,0.026,0.026,KG,0.036,L,90,20,20,MM
5ACEFFF2D6111EDBAF9161211BD50D01,F00RJ01945751,Valve Set,159.16,0.025,0.025,KG,0.126,L,140,30,30,MM
5ACEFFF2D6111EDBAF912AF2BC0BCCBB,F00RJ02035741,Valve Set,27.62,0.041,0.033,KG,0.108,L,29,29,129,MM
5ACEFFF2D6111EDBAF912AF4D8C10D6A,F00RJ02067741,Valve Set,25.89,0.036,0.028,KG,0.358,L,49,49,149,MM
5ACEFFF2D6111EDBAF912AF5008F0D2B,F00RJ02103741,Valve Set,29.43,0.044,0.036,KG,0.108,L,29,29,129,MM
5ACEFFF2D6111EDBAF912AF753B70CDA,F00RJ02130741,Valve Set,26.56,0.034,0.026,KG,0.108,L,29,29,129,MM
5ACEFFF2D6111EDBAF912AFC17864D41,F00RJ02175000,Seal Ring,2.19,0.004,0.002,KG,0.06,L,70,54,16,MM
5ACEFFF2D6111EDBAF912AFC17864D02,F00RJ02177741,Parts Set,1.53,0.009,0.001,KG,0.066,L,79,29,29,MM
5ACEFFF2D6111EDC969F0C91CF259521,F00RJ02180741,Nozzle retaining nut,8.09,0.031,0.031,KG,0.058,L,69,29,29,MM
5ACEFFF2D6111EEC94D5440018BD1ECA,F00RJ02191741,Nozzle retaining nut,8.13,0.035,0.035,KG,0.045,L,50,30,30,MM
5ACEFFF2D6111EDBAF912AFDE11F4D26,F00RJ02213751,Valve Set,144.82,0.031,0.03,KG,0.117,L,139,29,29,MM
5ACEFFF2D6111EDBAF9161284A52CD01,F00RJ02219741,Nozzle retaining nut,6.11,0.033,0.025,KG,0.058,L,69,29,29,MM
5ACEFFF2D6111EDBAF912B0ED85C0CC8,F00RJ02266751,Valve Set,145.74,0.029,0.028,KG,0.05,L,139,19,19,MM
5ACEFFF2D6111EDBAF912B0ED85C0CEF,F00RJ02321741,INLET CONNECTOR,20.22,0.13,0.13,KG,0.105,L,140,30,25,MM
5ACEFFF2D6111EDBAF912B0ECE944CCD,F00RJ02377741,Valve Set,27.84,0.028,0.02,KG,0.108,L,29,29,129,MM
5ACEFFF2D6111EDBAF912B0FA7F3CD6A,F00RJ02379741,INLET CONNECTOR,28.74,0.137,0.137,KG,0.239,L,62.08,62.08,62.08,MM
5ACEFFF2D6111EDBAF912B0FD142CD2B,F00RJ02449741,Valve Set,28.82,0.036,0.028,KG,0.108,L,29,29,129,MM
5ACEFFF2D6111EDBAF912B0E93240D69,F00RJ02466001,Valve Set,179.69,0.028,0.026,KG,0.108,L,129,29,29,MM
5ACEFFF2D6111EDBAF912B1062F30D02,F00RJ02472879,Valve Set,122.41,0.037,0.032,KG,0.108,L,29,29,129,MM
5ACEFFF2D6111EDBAF912B0F3BE68D41,F00RJ02506741,Valve Set,27.55,0.033,0.025,KG,0.108,L,129,29,29,MM
5ACEFFF2D6111EDBAF912B1DE8998D58,F00RJ02561001,Valve Set,209.46,0.029,0.027,KG,0.043,L,19,19,119,MM
5ACEFFF2D6111EDBAF90594F57F24D39,F00RJ02652741,Parts Set,75.02,0.322,0.322,KG,1.211,L,106.59,106.59,106.59,MM
5ACEFFF2D6111EDBAF912B2067A0CD69,F00RJ02662741,Parts Set,76.97,0.416,0.33,KG,0.812,L,171,66,72,MM
5ACEFFF2D6111EEC89FF614635C781FA,F00RJ02681000,Parts Set,0.38,0.487,0.453,KG,0.978,L,66,68,218,MM
5ACEFFF2D6111EDBAF912B2050A14D6A,F00RJ02697741,Parts Set,40.27,0.109,0.084,KG,0.263,L,59,53,84,MM
5ACEFFF2D6111EDBAF912B205F8C0D41,F00RJ02703741,Parts Set,44.63,0.084,0.072,KG,0.263,L,59,53,84,MM
5ACEFFF2D6111EDBAF91612DF18CCD01,F00RJ02714741,Valve Set,27.6,0.031,0.023,KG,0.227,L,39,39,149,MM
5ACEFFF2D6111EDBAF912B213464CD0D,F00RJ02717825,Inlet Connector,83.9,0.075,0.075,KG,0.176,L,80,110,20,MM
5ACEFFF2D6111EEC89FF6167223B4206,F00RJ02806879,Valve Set,108.04,0.062,0.033,KG,0.108,L,29,29,129,MM
5ACEFFF2D6111EDBAF912B2832A98CFA,F00RJ03064741,VALVE SET,27.27,0.035,0.035,KG,0.375,L,150,50,50,MM
5ACEFFF2D6111EDBAF912B2D27224D6A,F00RJ03115000,O-Ring,3.65,0.001,0.001,KG,0.003,L,29,29,19,MM
5ACEFFF2D6111EEC94D5440DB5D9DF46,F00RJ0353135N,Parts Set,66.42,0.07,0.07,KG,0.096,L,120,40,20,MM
5ACEFFF2D6111EDBAF912B2FC82F8D2B,F00RJ03664741,Shim,0.83,0.001,0.001,KG,0.006,L,1,1,1,MM
5ACEFFF2D6111EDBAF912B5C0BE78CFA,F00RJ03871741,Setting Ring,0.69,0.001,0.001,KG,0.01,L,50,200,1,MM
5ACEFFF2D6111EDBAF912B5D01C88CCF,F00RJ03873741,Setting Ring,0.69,0.001,0.001,KG,0.001,L,25,35,1,MM
5ACEFFF2D6111EDBAF912B6E3D484D39,F00RJ03974741,Setting Ring,0.7,0.015,0.015,KG,0.008,L,20,20,20,MM
5ACEFFF2D6111EDBAF912B8CB4070CC0,F00RJ04084825,Inlet Connector,84.5,0.127,0.113,KG,0.098,L,135,27,27,MM
5ACEFFF2D6111EDBAF912B8F77654D0D,F00RJ0456735N,Parts Set,69.25,0.069,0.042,KG,0.739,L,88,140,60,MM
5ACEFFF2D6111EDBAF912B8F9D624D2B,F00RJ0456835N,Parts Set,51.81,0.07,0.07,KG,0.432,L,120,120,30,MM
5ACEFFF2D6111EDBAF912B9247DFCD26,F00RJ0456935N,Parts Set,62.01,0.065,0.065,KG,0.211,L,59.55,59.55,59.55,MM
5ACEFFF2D6111EDBAF912B9248A40CEF,F00RJ0457035N,Parts Set,55.44,0.067,0.042,KG,0.739,L,88,140,60,MM
5ACEFFF2D6111EDBAF912B96FF980CBF,F00RJ0459735N,Parts Set,59.06,0.07,0.07,KG,0.179,L,56.32,56.32,56.32,MM
5ACEFFF2D6111EDBAF912B9809D58D13,F00RJ0459835N,Parts Set,63.91,0.07,0.07,KG,0.211,L,59.55,59.55,59.55,MM
5ACEFFF2D6111EDBAF912B99EB3ECD39,F00RJ0459935N,Parts Set,56.33,0.068,0.068,KG,0.183,L,56.74,56.74,56.74,MM
5ACEFFF2D6111EEC89FF61EAFCEB41B3,F00RJ04602741,Parts Set,0.61,0.003,0.001,KG,0.01,L,79,9,69,MM
5ACEFFF2D6111EEC89FF61F6D0DBC1B2,F00RJ04603741,Parts Set,0.61,0.003,0.001,KG,0.005,L,29,29,29,MM
5ACEFFF2D6111EDC95866C9FFDED04A7,F00RJ04604741,Parts Set,0.61,0.003,0.001,KG,0.01,L,79,9,69,MM
5ACEFFF2D6111EDC95866CA1CDE0451E,F00RJ04605741,Parts Set,0.65,0.003,0.001,KG,0.013,L,79,29,29,MM
5ACEFFF2D6111EEC89FF61FA25E041B0,F00RJ04605825,Parts Set,2.8,0.002,0.001,KG,0.005,L,106,122,2,MM
5ACEFFF2D6111EDC95866CB10401C4E5,F00RJ04606741,Parts Set,0.61,0.003,0.001,KG,0.013,L,79,29,29,MM
5ACEFFF2D6111EDC95866CB11FAB050B,F00RJ04607741,Parts Set,0.65,0.003,0.001,KG,0.013,L,79,29,29,MM
5ACEFFF2D6111EDC95866CB162F7C499,F00RJ04608741,Parts Set,0.61,0.003,0.001,KG,0.013,L,79,29,29,MM
5ACEFFF2D6111EDC95866CB197BB4491,F00RJ04609741,Parts Set,0.65,0.003,0.001,KG,0.002,L,29,29,9,MM
5ACEFFF2D6111EEC89FF621025DE41B0,F00RJ04610741,Parts Set,0.65,0.003,0.001,KG,0.002,L,29,29,9,MM
5ACEFFF2D6111EDC96D168C2AB5C9D48,0445120193741,Injector,207.79,0.542,0.502,KG,1.309,L,271,69,70,MM
5ACEFFF2D6111EDBAF96739036AC0D20,0445120199741,Injector,212.81,0.62,0.58,KG,1.309,L,271,69,70,MM
5ACEFFF2D6111EDBAF92A7237D610CFC,0445120199F3G,Injector,212.76,0.62,0.58,KG,1.309,L,271,69,70,MM
5ACEFFF2D6111EDC9586601C95A404FC,0445120204741,Injector,207.74,0.577,0.537,KG,1.309,L,271,69,70,MM
5ACEFFF2D6111EDBAF96739429038CE1,0445120212741,Injector,298.8,0.643,0.603,KG,1.309,L,271,69,70,MM
5ACEFFF2D6111EDBAF967396B74E4CC0,0445120219000,Injector,737.99,0.602,0.568,KG,0.978,L,66,68,218,MM
5ACEFFF2D6111EDBAF96739863428D1B,0445120231741,Injector,263.79,0.593,0.553,KG,1.309,L,271,69,70,MM
5ACEFFF2D6111EDBAF92A72583EC8CCB,0445120231F3G,Injector,263.84,0.57,0.57,KG,1.568,L,280,70,80,MM
5ACEFFF2D6111EEC98B287C971528F5B,04451202360C8,Injector,270.24,0.586,0.586,KG,1.309,L,271,69,70,MM
5ACEFFF2D6111EDBAF92A7257CB00D80,04451202360X2,Injector,270.34,0.605,0.605,KG,1.418,L,270,70,75,MM
5ACEFFF2D6111EDBAF96739F79348CFA,0445120236741,Injector,270.3,0.636,0.596,KG,1.309,L,271,69,70,MM
5ACEFFF2D6111EDC95866025243DC4A7,0445120236BBE,Injector,270.24,0.636,0.636,KG,1.309,L,271,69,70,MM
5ACEFFF2D6111EDC96D168D5CECA5CB5,0445120237397,Injector,270.98,0.54,0.54,KG,1.309,L,271,69,70,MM
5ACEFFF2D6111EEC89FCE22C8B20420F,0445120237741,Injector,270.81,0.591,0.5,KG,1.309,L,271,69,70,MM
5ACEFFF2D6111EDBAF98711B5F094CDA,0445120238741,Injector,296.4,0.611,0.52,KG,1.309,L,271,69,70,MM
5ACEFFF2D6111EDC96D168E0A53F9CCA,0445120240397,Injector,272.25,0.576,0.576,KG,1.309,L,271,69,70,MM
5ACEFFF2D6111EDBAF9673A7A8744D20,0445120240741,Injector,272.08,0.54,0.5,KG,1.309,L,271,69,70,MM
5ACEFFF2D6111EDBAF9673A8E4D24CCA,0445120241741,Injector,271.34,0.538,0.498,KG,1.309,L,271,69,70,MM
5ACEFFF2D6111EEC94D5240AF8F99F07,0445120251397,Injector,264.22,0.526,0.526,KG,1.309,L,271,69,70,MM
5ACEFFF2D6111EDBAF9673AC3BD9CD58,0445120251741,Injector,264.05,0.566,0.526,KG,1.309,L,271,69,70,MM
5ACEFFF2D6111EDBAF9673AC49B04CC5,0445120252397,Injector,267.61,0.57,0.57,KG,1.547,L,275,75,75,MM
5ACEFFF2D6111EDBAF9673AD41B10D28,0445120252741,Injector,267.44,0.566,0.526,KG,1.309,L,271,69,70,MM
5ACEFFF2D6111EDBAF9673AF94368D65,0445120253741,Injector,270.84,0.63,0.63,KG,1.728,L,270,80,80,MM
5ACEFFF2D6111EDC96BED31041B159DA,0445120256397,Injector,295.95,0.598,0.598,KG,1.309,L,271,69,70,MM
5ACEFFF2D6111EDC8DDB6F06FAFCC23C,0445120256741,Injector,295.78,0.638,0.598,KG,1.309,L,271,69,70,MM
5ACEFFF2D6111EDBAF9673B517844D41,0445120257741,Injector,225.12,0.63,0.59,KG,1.309,L,271,69,70,MM
5ACEFFF2D6111EDBAF9673B6D8444CBD,0445120267741,INJECTOR,219.86,0.576,0.576,KG,1.512,L,80,270,70,MM
5ACEFFF2D6111EDBAF92A72F300E8CFC,0445120268KUH,Injector,1534.23,0.578,0.525,KG,1.459,L,243,77,78,MM
5ACEFFF2D6111EDC96D168ECFBF31D4C,04451202720X2,Injector,270.36,0.606,0.606,KG,1.309,L,271,69,70,MM
5ACEFFF2D6111EDC958660342ED004FC,0445120272397,Injector,270.14,0.547,0.547,KG,1.309,L,271,69,70,MM
5ACEFFF2D6111EEC98B287F919884F64,0445120272FYU,Injector,270.36,0.566,0.566,KG,1.309,L,271,69,70,MM
5ACEFFF2D6111EDBAF9673B9997A0D4D,0445120273741,Injector,298.68,0.645,0.605,KG,1.309,L,271,69,70,MM
5ACEFFF2D6111EEC98B288001A444F65,0445120305397,Injector,212.27,0.73,0.73,KG,1.309,L,271,69,70,MM
5ACEFFF2D6111EDBAF9673C0B9648CCA,0445120326741,Injector,277.57,0.628,0.588,KG,1.309,L,271,69,70,MM
5ACEFFF2D6111EDBAF92A72F72678D64,04451203273V3,Injector,224.39,0.575,0.575,KG,1.512,L,270,70,80,MM
5ACEFFF2D6111EDBAF9673C21A17CD56,0445120327741,Injector,224.35,0.5,0.46,KG,1.309,L,271,69,70,MM
5ACEFFF2D6111EEC97CD800013F087A7,0445120328741,Injector,262.35,0.534,0.442,KG,1.308,L,271,69,70,MM
5ACEFFF2D6111EDBAF92A7321C1A8CBD,04451203303V3,Injector,281.12,0.625,0.625,KG,1.512,L,270,70,80,MM
5ACEFFF2D6111EDBAF9673C42C848D49,0445120330741,INJECTOR,281.07,0.635,0.635,KG,1.519,L,270,75,75,MM
5ACEFFF2D6111EDBAF9673C41CEACD14,0445120340000,Injector,981.47,0.601,0.567,KG,0.978,L,66,68,218,MM
5ACEFFF2D6111EEC98B2880353994EE9,0445120342397,Injector,206.89,0.47,0.47,KG,1.309,L,271,69,70,MM
5ACEFFF2D6111EDC96D168F95A5EDD4E,0445120342741,Injector,206.72,0.628,0.47,KG,1.309,L,271,69,70,MM
5ACEFFF2D6111EDBAF9673C819EB0CC5,0445120346000,Injector,543.95,0.713,0.655,KG,1.225,L,250,70,70,MM
5ACEFFF2D6111EDBAF9673CBBF678D00,0445120354000,Injector,563.82,0.607,0.573,KG,0.978,L,66,68,218,MM
5ACEFFF2D6111EDBAF9673CC2C674CFA,0445120384741,Injector,216.61,0.59,0.59,KG,1.938,L,124.67,124.67,124.67,MM
5ACEFFF2D6111EDDBFDE500DB8DC5EE1,0445120408ZSK,Injector,218.64,0.573,0.573,KG,1.309,L,271,69,70,MM
5ACEFFF2D6111EDBAF9673CC1F294D2E,0445120416741,Injector,239.57,0.695,0.695,KG,1.938,L,124.67,124.67,124.67,MM
5ACEFFF2D6111EDC96D168FECF4A1D25,0445120455741,Injector,276.13,0.566,0.526,KG,1.309,L,271,69,70,MM
5ACEFFF2D6111EDBAF9673D1BC990D49,0445120458741,Injector,207.15,0.691,0.53,KG,1.308,L,271,69,70,MM
5ACEFFF2D6111EDBAF9673D34B978D41,0445120516741,Injector,241.08,0.58,0.54,KG,1.309,L,271,69,70,MM
5ACEFFF2D6111EDBAF964F39649A0D2B,02042263057G2,Level Indicator,6.65,0.007,0.005,KG,0.374,L,91,98,42,MM
5ACEFFF2D6111EEC97CD7D0547C987C6,02042A2993370,Braking-Force Regulator,409.82,0.414,0.4,KG,0.97,L,104,84,111,MM
5ACEFFF2D6111EDBAF964F42F774CCBB,02042D298675P,Relay,38.73,0.055,0.055,KG,0.75,L,100,150,50,MM
5ACEFFF2D6111EDBAF964F437E620D66,02047033843V2,BRAKE BOOSTER,262.7,4.3,4.3,KG,92.82,L,680,390,350,MM
5ACEFFF2D6111EDBAF964F47C4400D64,02047033853V2,BRAKE BOOSTER,245.65,4.4,4.4,KG,71.85,L,635,365,310,MM
5ACEFFF2D6111EDBAF964F4D3EA70D2A,02047063723V2,BRAKE BOOSTER,508.71,4.45,4.45,KG,69.93,L,370,630,300,MM
5ACEFFF2D6111EDBAF964F4D76948CC1,02047063733V2,BRAKE BOOSTER,394.74,4.576,4.576,KG,72.261,L,370,630,310,MM
5ACEFFF2D6111EDBAF964F51A3868CBB,02047063753V2,BRAKE BOOSTER,278.18,4.557,4.557,KG,102.816,L,680,420,360,MM
5ACEFFF2D6111EDBAF964F57676C8D3D,02047122713R3,BRAKE MASTER CYLINDER,58.28,0.56,0.56,KG,2.52,L,240,105,100,MM
5ACEFFF2D6111EEC94D51D89FBE65F0E,020477074082F,BRAKE BOOSTER,186.91,3.632,3.632,KG,30.345,L,350,340,255,MM
5ACEFFF2D6111EDBAF964F5F030BCD66,02047753654T3,Repair Kit,31.6,0.02,0.02,KG,0.112,L,70,40,40,MM
5ACEFFF2D6111EDBAF964F631B76CCD0,02047766334T3,BRAKE BOOSTER,129.55,2.815,2.815,KG,36.999,L,385,310,310,MM
5ACEFFF2D6111EDBAF964F65C4838CBB,02047766344T3,BRAKE MASTER CYLINDER,111.99,0.823,0.823,KG,15.12,L,360,200,210,MM
5ACEFFF2D6111EDBAF964F66FEB68D69,02047766354T3,BRAKE FLUID RESERVOIR,19.74,0.185,0.185,KG,3.143,L,146.48,146.48,146.48,MM
5ACEFFF2D6111EDBAF964F68DC020D2B,02047806974T3,REPAIR KIT,28.83,0.061,0.061,KG,0.168,L,60,70,40,MM
5ACEFFF2D6111EDBAF964F6920F04CFE,02047806984T3,REPAIR KIT,11.58,0.01,0.01,KG,0.076,L,42.28,42.28,42.28,MM
5ACEFFF2D6111EDBAF964F6B20214D65,02047806994T3,REPAIR KIT,1.41,0.013,0.013,KG,0.03,L,30,50,20,MM
5ACEFFF2D6111EDBAF964F6E0C004D36,02047880737HH,Hydro-Max Booster Assy,538.53,3.05,3.05,KG,19.924,L,385,230,225,MM
5ACEFFF2D6111EDBAF964F729C9C0CBB,02047883103FP,BRAKE BOOSTER,209.19,3.3,3.3,KG,51.45,L,420,350,350,MM
5ACEFFF2D6111EDBAF964F761A14CD65,02047883123FP,BRAKE BOOSTER,281.55,3.325,3.325,KG,37.696,L,380,320,310,MM
5ACEFFF2D6111EDBAF964F77425ECD69,02047883134T3,BRAKE BOOSTER,186.68,3.29,3.29,KG,49.476,L,380,310,420,MM
5ACEFFF2D6111EDBAF964F7AEA53CCC6,0204793587EVG,Brake Booster,334.04,5.335,5.335,KG,39.936,L,320,320,390,MM
5ACEFFF2D6111EDBAF964F7EC3DACD78,02047982424F4,BRAKE FLUID RESERVOIR,13.74,0.232,0.232,KG,2.1,L,280,125,60,MM
