bin_num,bin_typ,bin_sec,bin_asl
PP.28.051.2.01,SA01,D,28
PP.28.051.2.03,SA01,D,28
PP.28.051.2.04,SA01,D,28
PP.28.051.2.05,SA01,D,28
PP.28.051.2.06,SA01,D,28
PP.28.051.2.07,SA01,D,28
PP.28.051.2.08,SA01,D,28
PP.28.051.2.09,SA01,D,28
PP.28.051.2.13,SA01,D,28
PP.28.051.2.10,SA01,D,28
PP.28.051.2.11,SA01,D,28
PP.28.051.2.12,SA01,D,28
PP.28.051.2.14,SA01,D,28
PP.28.051.2.15,SA01,D,28
PP.28.052.2.01,SA01,D,28
PP.28.052.2.03,SA01,D,28
PP.28.052.2.04,SA01,D,28
PP.28.052.2.05,SA01,D,28
PP.28.052.2.06,SA01,D,28
PP.28.052.2.07,SA01,D,28
PP.28.052.2.08,SA01,D,28
PP.28.052.2.09,SA01,D,28
PP.28.052.2.10,SA01,D,28
PP.28.052.2.11,SA01,D,28
PP.28.052.2.12,SA01,D,28
PP.28.052.2.13,SA01,D,28
PP.28.052.2.14,SA01,D,28
PP.28.052.2.15,SA01,D,28
PP.28.053.2.01,SA01,D,28
PP.28.053.2.03,SA01,D,28
PP.28.053.2.04,SA01,D,28
PP.28.053.2.05,SA01,D,28
PP.28.053.2.06,SA01,D,28
PP.28.053.2.07,SA01,D,28
PP.28.053.2.08,SA01,D,28
PP.28.053.2.09,SA01,D,28
PP.28.053.2.10,SA01,D,28
PP.28.053.2.11,SA01,D,28
PP.28.053.2.12,SA01,D,28
PP.28.053.2.13,SA01,D,28
PP.28.053.2.14,SA01,D,28
PP.28.053.2.15,SA01,D,28
PP.28.054.2.01,SA01,D,28
PP.28.054.2.03,SA01,D,28
PP.28.054.2.04,SA01,D,28
PP.28.054.2.05,SA01,D,28
PP.28.054.2.06,SA01,D,28
PP.28.054.2.07,SA01,D,28
PP.28.054.2.08,SA01,D,28
PP.28.054.2.09,SA01,D,28
PP.28.054.2.10,SA01,D,28
PP.28.054.2.11,SA01,D,28
PP.28.054.2.12,SA01,D,28
PP.28.054.2.13,SA01,D,28
PP.28.054.2.14,SA01,D,28
PP.28.054.2.15,SA01,D,28
PP.28.055.2.01,SA01,D,28
PP.28.055.2.03,SA01,D,28
PP.28.055.2.04,SA01,D,28
PP.28.055.2.05,SA01,D,28
PP.28.055.2.06,SA01,D,28
PP.28.055.2.07,SA01,D,28
PP.28.055.2.08,SA01,D,28
PP.28.055.2.09,SA01,D,28
PP.28.055.2.10,SA01,D,28
PP.28.055.2.11,SA01,D,28
PP.28.055.2.12,SA01,D,28
PP.28.055.2.13,SA01,D,28
PP.28.055.2.14,SA01,D,28
PP.28.055.2.15,SA01,D,28
PP.28.056.2.01,SA01,D,28
PP.28.056.2.03,SA01,D,28
PP.28.056.2.04,SA01,D,28
PP.28.056.2.05,SA01,D,28
PP.28.056.2.06,SA01,D,28
PP.28.056.2.07,SA01,D,28
PP.28.056.2.08,SA01,D,28
PP.28.056.2.09,SA01,D,28
PP.28.056.2.10,SA01,D,28
PP.28.056.2.11,SA01,D,28
PP.28.056.2.12,SA01,D,28
PP.28.056.2.13,SA01,D,28
PP.28.056.2.14,SA01,D,28
PP.28.056.2.15,SA01,D,28
PP.28.057.2.01,SA01,D,28
PP.28.057.2.03,SA01,D,28
PP.28.057.2.04,SA01,D,28
PP.28.057.2.05,SA01,D,28
PP.28.057.2.06,SA01,D,28
PP.28.057.2.07,SA01,D,28
PP.28.057.2.08,SA01,D,28
PP.28.057.2.09,SA01,D,28
PP.28.057.2.10,SA01,D,28
PP.28.057.2.11,SA01,D,28
PP.28.057.2.12,SA01,D,28
PP.28.057.2.13,SA01,D,28
PP.28.057.2.14,SA01,D,28
PP.28.057.2.15,SA01,D,28
PP.28.058.2.01,SA01,D,28
PP.28.058.2.03,SA01,D,28
PP.28.058.2.04,SA01,D,28
PP.28.058.2.05,SA01,D,28
PP.28.058.2.06,SA01,D,28
PP.28.058.2.07,SA01,D,28
PP.28.058.2.08,SA01,D,28
PP.28.058.2.09,SA01,D,28
PP.28.058.2.10,SA01,D,28
PP.28.058.2.11,SA01,D,28
PP.28.058.2.12,SA01,D,28
PP.28.058.2.13,SA01,D,28
PP.28.058.2.14,SA01,D,28
PP.28.058.2.15,SA01,D,28
PP.28.059.2.01,SA01,D,28
PP.28.059.2.03,SA01,D,28
PP.28.059.2.04,SA01,D,28
PP.28.059.2.05,SA01,D,28
PP.23.119.04,PA01,A,23
PK.25.114.01,PO02,B,25
PK.04.073.02,PO02,C,04
PP.23.119.03,PA01,A,23
PP.31.085.06,PM04,0001,31
PP.31.087.05,PM04,0001,31
PR.31.025.1.14,PM04,0001,31
PR.31.025.1.13,PM04,0001,31
PR.31.025.1.15,PM04,0001,31
PR.23.028.2.04,SA01,B,23
PP.06.124.07,PA01,C,06
PP.06.126.04,PA01,C,06
PP.08.022.03,PA01,A,08
PP.06.126.05,PA01,C,06
PP.06.126.06,PA01,C,06
PP.06.126.07,PA01,C,06
PP.06.128.04,PA01,C,06
PP.06.128.05,PA01,C,06
PR.16.031.2.01,SA01,C,16
PP.10.083.05,PA01,A,10
PR.16.031.2.02,SA01,C,16
PR.05.057.2.02,SA01,C,05
PR.05.094.2.01,SA01,C,05
PK.21.094.01,PO02,A,21
PR.25.111.2.04,SA01,B,25
PK.21.116.01,PO02,A,21
PK.17.034.01,PO02,A,17
PK.23.101.02,PO02,B,23
PK.23.114.01,PO02,A,23
PR.25.112.2.01,SA01,B,25
PR.25.116.2.04,SA01,B,25
PK.24.064.01,PO02,A,24
PK.22.020.01,PO02,A,22
PP.21.098.06,PA01,A,21
PK.22.056.01,PO02,A,22
PP.28.044.2.03,SA01,D,28
PP.28.044.2.04,SA01,D,28
PP.28.044.2.05,SA01,D,28
PP.28.044.2.06,SA01,D,28
PP.28.044.2.07,SA01,D,28
PP.28.044.2.08,SA01,D,28
PP.28.044.2.09,SA01,D,28
PP.28.059.2.06,SA01,D,28
PP.28.059.2.07,SA01,D,28
PP.28.059.2.08,SA01,D,28
PP.28.059.2.09,SA01,D,28
PP.28.059.2.10,SA01,D,28
PP.28.059.2.11,SA01,D,28
PP.28.059.2.12,SA01,D,28
PP.28.059.2.13,SA01,D,28
PP.28.059.2.14,SA01,D,28
PP.28.059.2.15,SA01,D,28
PP.28.060.2.01,SA01,D,28
PP.28.060.2.03,SA01,D,28
PP.28.060.2.04,SA01,D,28
PP.28.060.2.05,SA01,D,28
PP.28.060.2.06,SA01,D,28
PP.28.060.2.07,SA01,D,28
PP.28.060.2.11,SA01,D,28
PP.28.060.2.08,SA01,D,28
PP.28.060.2.09,SA01,D,28
PP.28.060.2.10,SA01,D,28
PP.28.060.2.12,SA01,D,28
PP.28.060.2.13,SA01,D,28
PP.28.060.2.14,SA01,D,28
PP.28.060.2.15,SA01,D,28
PP.28.061.2.01,SA01,D,28
PP.28.061.2.03,SA01,D,28
PP.28.061.2.04,SA01,D,28
PP.28.061.2.05,SA01,D,28
PP.28.061.2.06,SA01,D,28
PP.28.061.2.07,SA01,D,28
PP.28.061.2.08,SA01,D,28
PP.28.061.2.09,SA01,D,28
PP.28.061.2.10,SA01,D,28
PP.28.061.2.11,SA01,D,28
PP.28.061.2.12,SA01,D,28
PP.28.061.2.13,SA01,D,28
PP.28.061.2.14,SA01,D,28
PP.28.061.2.15,SA01,D,28
PP.28.062.2.01,SA01,D,28
PP.28.062.2.03,SA01,D,28
PP.28.062.2.04,SA01,D,28
PP.28.062.2.05,SA01,D,28
PP.28.062.2.06,SA01,D,28
PP.28.062.2.07,SA01,D,28
PP.28.062.2.08,SA01,D,28
PP.28.062.2.09,SA01,D,28
PP.28.062.2.10,SA01,D,28
PP.28.062.2.11,SA01,D,28
PP.28.062.2.12,SA01,D,28
PP.28.062.2.13,SA01,D,28
PP.28.062.2.14,SA01,D,28
PP.28.062.2.15,SA01,D,28
PP.28.063.2.01,SA01,D,28
PP.28.063.2.03,SA01,D,28
PP.28.063.2.04,SA01,D,28
PP.28.063.2.05,SA01,D,28
PP.28.063.2.06,SA01,D,28
PP.28.063.2.07,SA01,D,28
PP.28.063.2.08,SA01,D,28
PP.28.063.2.09,SA01,D,28
PP.28.063.2.10,SA01,D,28
PP.28.063.2.11,SA01,D,28
PP.28.063.2.12,SA01,D,28
PP.28.063.2.13,SA01,D,28
PP.28.063.2.14,SA01,D,28
PP.28.063.2.15,SA01,D,28
PP.28.064.2.01,SA01,D,28
PP.28.064.2.03,SA01,D,28
PP.28.064.2.04,SA01,D,28
PP.28.064.2.05,SA01,D,28
PP.28.064.2.06,SA01,D,28
PP.28.064.2.07,SA01,D,28
PP.28.064.2.08,SA01,D,28
PP.28.064.2.09,SA01,D,28
PP.28.064.2.10,SA01,D,28
PP.28.064.2.11,SA01,D,28
PP.28.064.2.12,SA01,D,28
PP.28.064.2.13,SA01,D,28
PP.28.064.2.14,SA01,D,28
PP.28.064.2.15,SA01,D,28
PP.28.065.2.01,SA01,D,28
PP.28.065.2.03,SA01,D,28
PP.28.065.2.04,SA01,D,28
PP.28.065.2.05,SA01,D,28
PP.28.065.2.06,SA01,D,28
PP.28.065.2.07,SA01,D,28
PP.28.065.2.08,SA01,D,28
PP.28.065.2.09,SA01,D,28
PP.28.065.2.10,SA01,D,28
PP.28.065.2.11,SA01,D,28
PP.28.065.2.12,SA01,D,28
PP.28.065.2.13,SA01,D,28
PP.28.065.2.14,SA01,D,28
PP.28.065.2.15,SA01,D,28
PP.28.066.2.01,SA01,D,28
PP.28.066.2.03,SA01,D,28
PP.28.066.2.04,SA01,D,28
PP.28.066.2.05,SA01,D,28
PP.28.066.2.06,SA01,D,28
PP.28.066.2.07,SA01,D,28
PP.28.066.2.08,SA01,D,28
PP.28.066.2.09,SA01,D,28
PP.28.066.2.10,SA01,D,28
PP.28.066.2.11,SA01,D,28
PP.28.066.2.12,SA01,D,28
PP.28.066.2.13,SA01,D,28
PP.28.066.2.14,SA01,D,28
PP.28.066.2.15,SA01,D,28
PP.28.067.2.01,SA01,D,28
PP.28.067.2.03,SA01,D,28
PP.28.067.2.04,SA01,D,28
PP.28.067.2.05,SA01,D,28
PP.28.067.2.06,SA01,D,28
PP.28.067.2.07,SA01,D,28
PP.28.067.2.08,SA01,D,28
PP.28.067.2.09,SA01,D,28
PP.28.067.2.10,SA01,D,28
PP.28.067.2.11,SA01,D,28
PP.28.067.2.12,SA01,D,28
PP.28.067.2.13,SA01,D,28
PP.28.067.2.14,SA01,D,28
PP.28.067.2.15,SA01,D,28
PP.28.069.2.01,SA01,D,28
PP.28.069.2.03,SA01,D,28
PP.28.069.2.04,SA01,D,28
PP.28.069.2.05,SA01,D,28
PP.28.069.2.06,SA01,D,28
PR.17.074.2.01,SA01,A,17
PP.14.010.07,PA01,A,14
PK.18.069.02,PO02,C,18
PP.24.055.04,PA01,B,24
PR.26.113.2.04,SA01,B,26
PR.26.114.2.04,SA01,B,26
PP.16.029.03,PA01,A,16
PP.02.083.04,PA03,A,02
PR.29.094.1.13,SA01,D,29
PR.29.094.1.14,SA01,D,29
PP.02.091.05,PA03,A,02
PP.02.091.06,PA03,A,02
PP.15.024.03,PA01,A,15
PP.15.026.07,PA01,A,15
PP.03.008.08,PA01,C,03
PP.19.054.06,PA01,A,19
PR.16.026.2.02,SA01,C,16
PR.14.059.2.02,SA01,A,14
PK.18.062.01,PO02,A,18
PP.04.105.05,PA01,C,04
PP.28.058.07,PA01,D,28
PR.06.098.1.06,SA01,C,06
PR.06.099.1.03,SA01,C,06
PP.28.069.2.07,SA01,D,28
PP.28.069.2.08,SA01,D,28
PP.28.069.2.09,SA01,D,28
PP.28.069.2.10,SA01,D,28
PP.28.069.2.11,SA01,D,28
PP.28.069.2.12,SA01,D,28
PP.28.069.2.13,SA01,D,28
PP.28.069.2.14,SA01,D,28
PP.28.069.2.15,SA01,D,28
PP.28.071.2.01,SA01,D,28
PP.28.071.2.03,SA01,D,28
PP.28.071.2.04,SA01,D,28
PP.28.071.2.05,SA01,D,28
PP.28.071.2.06,SA01,D,28
PP.28.071.2.07,SA01,D,28
PP.28.071.2.08,SA01,D,28
PP.28.071.2.12,SA01,D,28
PP.28.071.2.09,SA01,D,28
PP.28.071.2.10,SA01,D,28
PP.28.071.2.11,SA01,D,28
PP.28.071.2.13,SA01,D,28
PP.28.071.2.14,SA01,D,28
PP.28.071.2.15,SA01,D,28
PP.28.072.2.01,SA01,D,28
PP.28.072.2.03,SA01,D,28
PP.28.072.2.04,SA01,D,28
PP.28.072.2.05,SA01,D,28
PP.28.072.2.06,SA01,D,28
PP.28.072.2.07,SA01,D,28
PP.28.072.2.08,SA01,D,28
PP.28.072.2.09,SA01,D,28
PP.28.072.2.10,SA01,D,28
PP.28.072.2.11,SA01,D,28
PP.28.072.2.12,SA01,D,28
PP.28.072.2.13,SA01,D,28
PP.28.072.2.14,SA01,D,28
PP.28.072.2.15,SA01,D,28
PP.28.073.2.01,SA01,D,28
PP.28.073.2.03,SA01,D,28
PP.28.073.2.04,SA01,D,28
PP.28.073.2.05,SA01,D,28
PP.28.073.2.06,SA01,D,28
PP.28.073.2.07,SA01,D,28
PP.28.073.2.08,SA01,D,28
PP.28.073.2.09,SA01,D,28
PP.28.073.2.10,SA01,D,28
PP.28.073.2.11,SA01,D,28
PP.28.073.2.12,SA01,D,28
PP.28.073.2.13,SA01,D,28
PP.28.073.2.14,SA01,D,28
PP.28.073.2.15,SA01,D,28
PP.28.074.2.01,SA01,D,28
PP.28.074.2.03,SA01,D,28
PP.28.074.2.04,SA01,D,28
PP.28.074.2.05,SA01,D,28
PP.28.074.2.06,SA01,D,28
PP.28.074.2.07,SA01,D,28
PP.28.074.2.08,SA01,D,28
PP.28.074.2.09,SA01,D,28
PP.28.074.2.10,SA01,D,28
PP.28.074.2.11,SA01,D,28
PP.28.074.2.12,SA01,D,28
PP.28.074.2.13,SA01,D,28
PP.28.074.2.14,SA01,D,28
PP.28.074.2.15,SA01,D,28
PP.28.075.2.01,SA01,D,28
PP.28.075.2.03,SA01,D,28
PP.28.075.2.04,SA01,D,28
PP.28.075.2.05,SA01,D,28
PP.28.075.2.06,SA01,D,28
PP.28.075.2.07,SA01,D,28
PP.28.075.2.08,SA01,D,28
PP.28.075.2.09,SA01,D,28
PP.28.075.2.10,SA01,D,28
PP.28.075.2.11,SA01,D,28
PP.28.075.2.12,SA01,D,28
PP.28.075.2.13,SA01,D,28
PP.28.075.2.14,SA01,D,28
PP.28.075.2.15,SA01,D,28
PP.28.076.2.01,SA01,D,28
PP.28.076.2.03,SA01,D,28
PP.28.076.2.04,SA01,D,28
PP.28.076.2.05,SA01,D,28
PP.28.076.2.06,SA01,D,28
PP.28.076.2.07,SA01,D,28
PP.28.076.2.08,SA01,D,28
PP.28.076.2.09,SA01,D,28
PP.28.076.2.10,SA01,D,28
PP.28.076.2.11,SA01,D,28
PP.28.076.2.12,SA01,D,28
PP.28.076.2.13,SA01,D,28
PP.28.076.2.14,SA01,D,28
PP.28.076.2.15,SA01,D,28
PP.28.077.2.01,SA01,D,28
PP.28.077.2.03,SA01,D,28
PP.28.077.2.04,SA01,D,28
PP.28.077.2.05,SA01,D,28
PP.28.077.2.06,SA01,D,28
PP.28.077.2.07,SA01,D,28
PP.28.077.2.08,SA01,D,28
PP.28.077.2.09,SA01,D,28
PP.28.077.2.10,SA01,D,28
PP.28.077.2.11,SA01,D,28
PP.28.077.2.12,SA01,D,28
PP.28.077.2.13,SA01,D,28
PP.28.077.2.14,SA01,D,28
PP.28.077.2.15,SA01,D,28
PP.28.078.2.01,SA01,D,28
PP.28.078.2.03,SA01,D,28
PP.28.078.2.04,SA01,D,28
PP.28.078.2.05,SA01,D,28
PP.28.078.2.06,SA01,D,28
PP.28.078.2.07,SA01,D,28
PP.28.078.2.08,SA01,D,28
PP.28.078.2.09,SA01,D,28
PP.28.078.2.10,SA01,D,28
PP.28.078.2.11,SA01,D,28
PR.13.059.2.01,SA01,A,13
PP.16.031.05,PA01,A,16
PP.02.060.04,PA03,A,02
PR.21.047.2.01,SA01,A,21
PR.21.062.2.01,SA01,A,21
PR.29.113.1.09,SA01,D,29
PR.05.055.2.01,SA01,C,05
PR.29.113.1.10,SA01,D,29
PP.29.104.05,PA01,D,29
PP.10.008.04,PA01,A,10
PR.05.055.2.02,SA01,C,05
PR.29.113.1.11,SA01,D,29
PR.05.055.2.03,SA01,C,05
PR.29.114.1.10,SA01,D,29
PP.03.047.08,PA01,C,03
PP.11.055.07,PA01,A,11
PP.23.058.04,PA01,A,23
PR.29.114.1.11,SA01,D,29
PR.30.120.2.01,SA01,D,30
PP.07.084.05,PA01,C,07
PP.07.096.03,PA01,C,07
PK.17.045.02,PO02,C,17
PP.26.130.05,PA01,B,26
PP.14.078.03,PA01,A,14
PR.07.060.1.06,SA01,C,07
PR.07.060.1.07,SA01,C,07
PP.03.048.09,PA02,D,03
PP.05.012.07,PA01,C,05
PR.07.029.2.01,SA01,C,07
PP.27.051.08,PA01,B,27
PK.24.071.01,PO02,A,24
PP.24.006.07,PA01,B,24
PP.24.007.03,PA01,B,24
PP.27.007.06,PA01,B,27
PK.07.049.02,PO02,C,07
PP.01.027.02,PA02,D,01
PP.08.050.06,PA01,A,08
PP.08.065.03,PA01,A,08
PR.05.095.1.03,SA01,C,05
PP.22.067.03,PA01,A,22
PP.22.069.07,PA01,A,22
PR.25.123.2.01,SA01,B,25
PP.32.083.2.01,PM08,0001,32
PP.27.117.09,PA01,B,27
PP.25.029.07,PA05,B,25
PP.25.033.04,PA01,B,25
PP.25.033.05,PA01,B,25
PP.25.031.03,PA01,B,25
PP.25.031.04,PA01,B,25
PP.25.031.05,PA01,B,25
PP.25.031.06,PA01,B,25
PP.25.031.07,PA05,B,25
PP.25.033.03,PA01,B,25
PK.27.130.01,PO02,B,27
PP.27.008.05,PA01,B,27
PP.02.075.07,PA03,A,02
PP.27.028.05,PA01,B,27
PP.31.065.06,PM04,0001,31
PP.09.111.04,PA01,A,09
PR.16.021.2.02,SA01,C,16
PK.24.008.01,PO02,A,24
PP.08.063.06,PA01,A,08
PK.24.007.01,PO02,A,24
PP.03.106.04,PA01,C,03
PR.05.008.1.06,SA01,C,05
PR.05.008.2.01,SA01,C,05
PR.05.008.2.03,SA01,C,05
PR.05.009.1.02,SA01,C,05
PR.14.068.2.04,SA01,A,14
PP.03.120.09,PA02,D,03
PR.05.009.1.03,SA01,C,05
PP.05.006.05,PA01,C,05
PP.06.119.07,PA01,C,06
PP.26.111.04,PA01,B,26
PR.05.009.1.04,SA01,C,05
PR.14.053.2.03,SA01,A,14
PR.30.035.1.01,SA01,D,30
PR.30.035.1.02,SA01,D,30
PR.30.035.1.07,SA01,D,30
PR.30.035.1.03,SA01,D,30
PR.30.035.1.04,SA01,D,30
PR.30.035.1.05,SA01,D,30
PR.30.035.1.06,SA01,D,30
PR.30.035.1.08,SA01,D,30
PR.30.035.1.09,SA01,D,30
PP.30.118.06,PA01,D,30
PK.27.077.02,PO02,B,27
PP.03.084.05,PA01,C,03
PK.08.102.01,PO02,A,08
PR.30.124.2.03,SA01,D,30
PR.30.124.2.04,SA01,D,30
PR.30.124.2.05,SA01,D,30
PR.06.056.1.01,SA01,C,06
PP.29.046.05,PA01,D,29
PP.29.046.06,PA01,D,29
PP.03.117.03,PA01,C,03
PR.26.027.2.01,SA01,B,26
PR.07.019.1.15,SA01,C,07
PR.07.020.1.01,SA01,C,07
PR.31.087.1.06,PM04,0001,31
PR.07.020.1.02,SA01,C,07
PP.31.116.2.01,PM04,0001,31
PK.10.091.02,PO02,C,10
PP.28.121.07,PA01,D,28
PK.24.011.02,PO02,B,24
PR.30.051.2.01,SA01,D,30
PP.25.104.03,PA01,B,25
PP.05.123.03,PA01,C,05
PP.05.123.04,PA01,C,05
PR.31.034.1.03,PM04,0001,31
PP.03.074.07,PA01,C,03
PP.03.035.06,PA01,C,03
PP.04.007.08,PA01,C,04
PP.04.009.03,PA01,C,04
PP.27.060.07,PA01,B,27
PR.30.035.1.10,SA01,D,30
PR.30.035.1.11,SA01,D,30
PR.30.035.1.12,SA01,D,30
PR.30.035.1.13,SA01,D,30
PR.30.035.1.14,SA01,D,30
PR.30.035.1.15,SA01,D,30
PP.01.047.07,PA02,D,01
PP.08.053.03,PA01,A,08
PP.08.053.06,PA01,A,08
PP.04.020.09,PA02,D,04
PP.30.010.03,PA01,D,30
PP.31.093.04,PM04,0001,31
PR.30.021.1.07,SA01,D,30
PK.20.073.01,PO02,A,20
PK.14.055.01,PO02,A,14
PK.17.007.02,PO02,C,17
PR.25.123.2.02,SA01,B,25
PR.25.123.2.03,SA01,B,25
PK.19.018.02,PO02,B,19
PP.06.088.05,PA01,C,06
PP.06.088.06,PA01,C,06
PP.07.005.03,PA01,C,07
PK.27.091.01,PO02,B,27
PP.14.031.06,PA01,A,14
PR.15.047.2.03,SA01,A,15
PR.16.056.2.02,SA01,A,16
PR.07.051.1.08,SA01,C,07
PR.07.051.1.09,SA01,C,07
PP.31.047.2.03,PM04,0001,31
PP.04.078.09,PA02,D,04
PP.31.047.2.04,PM04,0001,31
PP.04.095.07,PA01,C,04
PP.31.047.2.05,PM04,0001,31
PR.24.096.2.05,SA01,B,24
PK.27.098.01,PO02,B,27
PP.31.109.05,PM04,0001,31
PR.24.122.2.05,SA01,B,24
PP.09.066.03,PA01,A,09
PR.07.005.1.03,SA01,C,07
PR.25.115.2.02,SA01,B,25
PR.28.052.1.12,SA01,D,28
PR.28.052.1.14,SA01,D,28
PR.28.052.1.15,SA01,D,28
PR.16.077.2.02,SA01,A,16
PR.28.098.1.13,SA01,D,28
PP.18.010.06,PA01,A,18
PP.03.091.06,PA01,C,03
PR.11.007.1.03,SA01,C,11
PR.11.007.1.05,SA01,C,11
PP.05.058.06,PA01,C,05
PP.20.029.04,PA01,A,20
PP.23.130.04,PA01,A,23
PP.31.101.03,PM04,0001,31
PP.01.012.05,PA02,D,01
PR.07.006.1.07,SA01,C,07
PP.26.045.04,PA01,B,26
PP.26.047.03,PA01,B,26
PK.12.046.01,PO02,A,12
PR.07.006.1.09,SA01,C,07
PR.05.118.1.03,SA01,C,05
PP.31.062.2.15,PM04,0001,31
PP.31.064.2.09,PM04,0001,31
PR.05.077.2.03,SA01,C,05
PR.23.007.2.01,SA01,B,23
PR.23.007.2.03,SA01,B,23
PR.23.007.2.04,SA01,B,23
PR.23.008.2.01,SA01,B,23
PR.23.008.2.02,SA01,B,23
PR.23.008.2.03,SA01,B,23
PR.23.008.2.04,SA01,B,23
PR.23.009.2.01,SA01,B,23
PR.23.009.2.02,SA01,B,23
PR.23.009.2.03,SA01,B,23
PR.23.009.2.04,SA01,B,23
PR.23.010.2.01,SA01,B,23
PR.23.010.2.02,SA01,B,23
PR.23.010.2.03,SA01,B,23
PR.23.010.2.04,SA01,B,23
PR.05.089.1.05,SA01,C,05
PR.22.119.2.03,SA01,A,22
PR.22.121.2.02,SA01,A,22
PR.15.049.2.02,SA01,A,15
PP.29.015.05,PA01,D,29
PP.29.015.06,PA01,D,29
PP.29.015.07,PA01,D,29
PP.29.031.03,PA01,D,29
PP.29.031.04,PA01,D,29
PP.29.031.07,PA01,D,29
PP.31.078.2.12,PM04,0001,31
PR.06.028.1.01,SA01,C,06
PK.02.051.01,PD03,A,02
PK.02.052.01,PD03,A,02
PR.06.029.1.04,SA01,C,06
PR.06.029.1.05,SA01,C,06
PP.31.078.2.05,PM04,0001,31
PP.31.078.2.08,PM04,0001,31
PP.31.078.2.09,PM04,0001,31
PP.31.078.2.10,PM04,0001,31
PR.17.059.2.03,SA01,A,17
PR.07.049.2.03,SA01,C,07
PR.07.050.1.01,SA01,C,07
PR.07.050.1.02,SA01,C,07
PR.06.029.1.07,SA01,C,06
PR.06.029.2.02,SA01,C,06
PR.06.029.2.03,SA01,C,06
PR.06.029.2.04,SA01,C,06
PR.05.009.2.04,SA01,C,05
PR.11.036.1.02,SA01,C,11
PR.05.010.1.02,SA01,C,05
PR.05.010.1.03,SA01,C,05
PR.06.043.2.04,SA01,C,06
PR.11.036.1.04,SA01,C,11
PR.06.044.2.03,SA01,C,06
PK.06.070.02,PO02,C,06
PR.06.044.2.04,SA01,C,06
PR.05.010.1.04,SA01,C,05
PR.22.044.2.01,SA01,A,22
PR.05.010.1.06,SA01,C,05
PR.05.010.1.07,SA01,C,05
PP.30.019.2.07,SA01,D,30
PP.30.020.2.01,SA01,D,30
PP.30.020.2.03,SA01,D,30
PP.30.020.2.04,SA01,D,30
PP.30.020.2.05,SA01,D,30
PP.30.020.2.06,SA01,D,30
PP.30.020.2.07,SA01,D,30
PP.16.010.04,PA01,A,16
PR.07.098.1.10,SA01,C,07
PP.18.056.05,PA01,A,18
PP.11.062.03,PA01,A,11
PP.09.099.03,PA01,A,09
PR.07.098.1.09,SA01,C,07
PP.05.010.04,PA01,C,05
PP.06.089.03,PA01,C,06
PR.30.126.2.04,SA01,D,30
PR.30.126.2.05,SA01,D,30
PR.12.021.2.02,SA01,C,12
PP.30.019.2.01,SA01,D,30
PR.12.021.2.04,SA01,C,12
PP.30.019.2.03,SA01,D,30
PP.30.019.2.04,SA01,D,30
PR.05.046.1.03,SA01,C,05
PP.30.019.2.05,SA01,D,30
PP.30.019.2.06,SA01,D,30
PR.12.021.2.05,SA01,C,12
PK.07.106.02,PO02,C,07
PP.28.005.2.12,SA01,D,28
PP.28.005.2.13,SA01,D,28
PP.28.005.2.14,SA01,D,28
PP.28.005.2.15,SA01,D,28
PP.28.006.2.01,SA01,D,28
PP.08.118.06,PA01,A,08
PP.28.006.2.03,SA01,D,28
PP.28.006.2.04,SA01,D,28
PP.28.006.2.05,SA01,D,28
PP.28.006.2.06,SA01,D,28
PP.28.006.2.07,SA01,D,28
PK.21.112.02,PO02,B,21
PP.21.020.03,PA01,A,21
PP.21.022.07,PA01,A,21
PR.29.115.1.06,SA01,D,29
PP.30.013.06,PA01,D,30
PR.29.115.1.07,SA01,D,29
PR.18.030.2.04,SA01,C,18
PR.09.063.2.01,SA01,A,09
PR.09.062.2.02,SA01,A,09
PR.09.062.2.03,SA01,A,09
PR.09.062.2.04,SA01,A,09
PR.06.045.2.03,SA01,C,06
PR.06.045.2.04,SA01,C,06
PR.06.046.2.02,SA01,C,06
PR.06.048.2.02,SA01,C,06
PR.06.048.2.03,SA01,C,06
PP.03.096.08,PA01,C,03
PP.03.100.07,PA01,C,03
PP.15.013.07,PA01,A,15
PR.06.106.2.04,SA01,C,06
PK.12.075.02,PO02,C,12
PK.22.095.02,PO02,B,22
PK.22.115.01,PO02,A,22
PK.22.130.01,PO02,A,22
PK.23.017.01,PO02,A,23
PR.31.055.1.02,PM04,0001,31
PK.04.009.02,PO02,C,04
PK.04.017.02,PO02,C,04
PK.04.019.02,PO02,C,04
PK.04.021.02,PO02,C,04
PK.04.025.02,PO02,C,04
PK.04.049.02,PO02,C,04
PR.26.113.2.01,SA01,B,26
PK.13.032.02,PO02,C,13
PP.26.123.05,PA01,B,26
PP.26.123.06,PA01,B,26
PR.06.115.1.04,SA01,C,06
PR.30.118.2.03,SA01,D,30
PR.05.089.1.06,SA01,C,05
PR.06.033.1.02,SA01,C,06
PP.12.031.07,PA01,A,12
PR.20.074.2.04,SA01,A,20
PP.17.007.06,PA01,A,17
PP.03.085.06,PA01,C,03
PP.03.109.06,PA01,C,03
PP.28.044.09,PA01,D,28
PP.29.050.05,PA01,D,29
PR.28.113.1.11,SA01,D,28
PP.03.077.03,PA01,C,03
PR.08.069.2.03,SA01,A,08
PR.08.069.2.04,SA01,A,08
PR.08.071.2.01,SA01,A,08
PR.08.071.2.02,SA01,A,08
PR.08.071.2.03,SA01,A,08
PR.08.083.2.01,SA01,A,08
PR.08.071.2.04,SA01,A,08
